cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
2211308;Valença do Piauí;Câmara Municipal de Valença do Piauí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Valença do Piauí
2211357;Várzea Branca;Câmara Municipal de Várzea Branca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Várzea Branca
2211407;Várzea Grande;Câmara Municipal de Várzea Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Várzea Grande
2211506;Vera Mendes;Câmara Municipal de Vera Mendes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vera Mendes
2211605;Vila Nova do Piauí;Câmara Municipal de Vila Nova do Piauí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Vila Nova do Piauí
2211704;Wall Ferraz;Câmara Municipal de Wall Ferraz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Wall Ferraz
2300101;Abaiara;Câmara Municipal de Abaiara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Abaiara
2300150;Acarape;Câmara Municipal de Acarape;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Acarape
2300200;Acaraú;Câmara Municipal de Acaraú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Acaraú
2300309;Acopiara;Câmara Municipal de Acopiara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Acopiara
2300408;Aiuaba;Câmara Municipal de Aiuaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aiuaba
2300507;Alcântaras;Câmara Municipal de Alcântaras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alcântaras
2300606;Altaneira;Câmara Municipal de Altaneira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Altaneira
2300705;Alto Santo;Câmara Municipal de Alto Santo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Alto Santo
2300754;Amontada;Câmara Municipal de Amontada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Amontada
2300804;Antonina do Norte;Câmara Municipal de Antonina do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Antonina do Norte
2300903;Apuiarés;Câmara Municipal de Apuiarés;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Apuiarés
2301000;Aquiraz;Câmara Municipal de Aquiraz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aquiraz
2301109;Aracati;Câmara Municipal de Aracati;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aracati
2301208;Aracoiaba;Câmara Municipal de Aracoiaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aracoiaba
2301257;Ararendá;Câmara Municipal de Ararendá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ararendá
2301307;Araripe;Câmara Municipal de Araripe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Araripe
2301406;Aratuba;Câmara Municipal de Aratuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aratuba
2301505;Arneiroz;Câmara Municipal de Arneiroz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Arneiroz
2301604;Assaré;Câmara Municipal de Assaré;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Assaré
2301703;Aurora;Câmara Municipal de Aurora;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Aurora
2301802;Baixio;Câmara Municipal de Baixio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Baixio
2301851;Banabuiú;Câmara Municipal de Banabuiú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Banabuiú
2301901;Barbalha;Câmara Municipal de Barbalha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barbalha
2301950;Barreira;Câmara Municipal de Barreira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barreira
2302008;Barro;Câmara Municipal de Barro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barro
2302057;Barroquinha;Câmara Municipal de Barroquinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Barroquinha
2302107;Baturité;Câmara Municipal de Baturité;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Baturité
2302206;Beberibe;Câmara Municipal de Beberibe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Beberibe
2302305;Bela Cruz;Câmara Municipal de Bela Cruz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Bela Cruz
2302404;Boa Viagem;Câmara Municipal de Boa Viagem;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Boa Viagem
2302503;Brejo Santo;Câmara Municipal de Brejo Santo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Brejo Santo
2302602;Camocim;Câmara Municipal de Camocim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Camocim
2302701;Campos Sales;Câmara Municipal de Campos Sales;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Campos Sales
2302800;Canindé;Câmara Municipal de Canindé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Canindé
2302909;Capistrano;Câmara Municipal de Capistrano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Capistrano
2303006;Caridade;Câmara Municipal de Caridade;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caridade
2303105;Cariré;Câmara Municipal de Cariré;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cariré
2303204;Caririaçu;Câmara Municipal de Caririaçu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caririaçu
2303303;Cariús;Câmara Municipal de Cariús;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cariús
2303402;Carnaubal;Câmara Municipal de Carnaubal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Carnaubal
2303501;Cascavel;Câmara Municipal de Cascavel;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cascavel
2303600;Catarina;Câmara Municipal de Catarina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Catarina
2303659;Catunda;Câmara Municipal de Catunda;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Catunda
2303709;Caucaia;Câmara Municipal de Caucaia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Caucaia
2303808;Cedro;Câmara Municipal de Cedro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cedro
2303907;Chaval;Câmara Municipal de Chaval;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chaval
2303931;Choró;Câmara Municipal de Choró;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Choró
2303956;Chorozinho;Câmara Municipal de Chorozinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Chorozinho
2304004;Coreaú;Câmara Municipal de Coreaú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Coreaú
2304103;Crateús;Câmara Municipal de Crateús;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Crateús
2304202;Crato;Câmara Municipal de Crato;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Crato
2304236;Croatá;Câmara Municipal de Croatá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Croatá
2304251;Cruz;Câmara Municipal de Cruz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Cruz
2304269;Deputado Irapuan Pinheiro;Câmara Municipal de Deputado Irapuan Pinheiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Deputado Irapuan Pinheiro
2304277;Ereré;Câmara Municipal de Ereré;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ereré
2304285;Eusébio;Câmara Municipal de Eusébio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Eusébio
2304301;Farias Brito;Câmara Municipal de Farias Brito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Farias Brito
2304350;Forquilha;Câmara Municipal de Forquilha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Forquilha
2304400;Fortaleza;Câmara Municipal de Fortaleza;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fortaleza
2304459;Fortim;Câmara Municipal de Fortim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Fortim
2304509;Frecheirinha;Câmara Municipal de Frecheirinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Frecheirinha
2304608;General Sampaio;Câmara Municipal de General Sampaio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de General Sampaio
2304657;Graça;Câmara Municipal de Graça;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Graça
2304707;Granja;Câmara Municipal de Granja;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Granja
2304806;Granjeiro;Câmara Municipal de Granjeiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Granjeiro
2304905;Groaíras;Câmara Municipal de Groaíras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Groaíras
2304954;Guaiúba;Câmara Municipal de Guaiúba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaiúba
2305001;Guaraciaba do Norte;Câmara Municipal de Guaraciaba do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaraciaba do Norte
2305100;Guaramiranga;Câmara Municipal de Guaramiranga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Guaramiranga
2305209;Hidrolândia;Câmara Municipal de Hidrolândia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Hidrolândia
2305233;Horizonte;Câmara Municipal de Horizonte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Horizonte
2305266;Ibaretama;Câmara Municipal de Ibaretama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibaretama
2305308;Ibiapina;Câmara Municipal de Ibiapina;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibiapina
2305332;Ibicuitinga;Câmara Municipal de Ibicuitinga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ibicuitinga
2305357;Icapuí;Câmara Municipal de Icapuí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Icapuí
2305407;Icó;Câmara Municipal de Icó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Icó
2305506;Iguatu;Câmara Municipal de Iguatu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iguatu
2305605;Independência;Câmara Municipal de Independência;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Independência
2305654;Ipaporanga;Câmara Municipal de Ipaporanga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipaporanga
2305704;Ipaumirim;Câmara Municipal de Ipaumirim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipaumirim
2305803;Ipu;Câmara Municipal de Ipu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipu
2305902;Ipueiras;Câmara Municipal de Ipueiras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ipueiras
2306009;Iracema;Câmara Municipal de Iracema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Iracema
2306108;Irauçuba;Câmara Municipal de Irauçuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Irauçuba
2306207;Itaiçaba;Câmara Municipal de Itaiçaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itaiçaba
2306256;Itaitinga;Câmara Municipal de Itaitinga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itaitinga
2306306;Itapajé;Câmara Municipal de Itapajé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itapajé
2306405;Itapipoca;Câmara Municipal de Itapipoca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itapipoca
2306504;Itapiúna;Câmara Municipal de Itapiúna;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itapiúna
2306553;Itarema;Câmara Municipal de Itarema;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itarema
2306603;Itatira;Câmara Municipal de Itatira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Itatira
2306702;Jaguaretama;Câmara Municipal de Jaguaretama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jaguaretama
2306801;Jaguaribara;Câmara Municipal de Jaguaribara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jaguaribara
2306900;Jaguaribe;Câmara Municipal de Jaguaribe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jaguaribe
2307007;Jaguaruana;Câmara Municipal de Jaguaruana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jaguaruana
2307106;Jardim;Câmara Municipal de Jardim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jardim
2307205;Jati;Câmara Municipal de Jati;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jati
2307254;Jijoca de Jericoacoara;Câmara Municipal de Jijoca de Jericoacoara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jijoca de Jericoacoara
2307304;Juazeiro do Norte;Câmara Municipal de Juazeiro do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Juazeiro do Norte
2307403;Jucás;Câmara Municipal de Jucás;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Jucás
2307502;Lavras da Mangabeira;Câmara Municipal de Lavras da Mangabeira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Lavras da Mangabeira
2307601;Limoeiro do Norte;Câmara Municipal de Limoeiro do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Limoeiro do Norte
2307635;Madalena;Câmara Municipal de Madalena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Madalena
2307650;Maracanaú;Câmara Municipal de Maracanaú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Maracanaú
2307700;Maranguape;Câmara Municipal de Maranguape;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Maranguape
2307809;Marco;Câmara Municipal de Marco;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Marco
2307908;Martinópole;Câmara Municipal de Martinópole;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Martinópole
2308005;Massapê;Câmara Municipal de Massapê;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Massapê
2308104;Mauriti;Câmara Municipal de Mauriti;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mauriti
2308203;Meruoca;Câmara Municipal de Meruoca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Meruoca
2308302;Milagres;Câmara Municipal de Milagres;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Milagres
2308351;Milhã;Câmara Municipal de Milhã;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Milhã
2308377;Miraíma;Câmara Municipal de Miraíma;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Miraíma
2308401;Missão Velha;Câmara Municipal de Missão Velha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Missão Velha
2308500;Mombaça;Câmara Municipal de Mombaça;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mombaça
2308609;Monsenhor Tabosa;Câmara Municipal de Monsenhor Tabosa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Monsenhor Tabosa
2308708;Morada Nova;Câmara Municipal de Morada Nova;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Morada Nova
2308807;Moraújo;Câmara Municipal de Moraújo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Moraújo
2308906;Morrinhos;Câmara Municipal de Morrinhos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Morrinhos
2309003;Mucambo;Câmara Municipal de Mucambo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mucambo
2309102;Mulungu;Câmara Municipal de Mulungu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Mulungu
2309201;Nova Olinda;Câmara Municipal de Nova Olinda;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Nova Olinda
2309300;Nova Russas;Câmara Municipal de Nova Russas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Nova Russas
2309409;Novo Oriente;Câmara Municipal de Novo Oriente;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Novo Oriente
2309458;Ocara;Câmara Municipal de Ocara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Ocara
2309508;Orós;Câmara Municipal de Orós;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Orós
2309607;Pacajus;Câmara Municipal de Pacajus;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pacajus
2309706;Pacatuba;Câmara Municipal de Pacatuba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pacatuba
2309805;Pacoti;Câmara Municipal de Pacoti;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pacoti
2309904;Pacujá;Câmara Municipal de Pacujá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pacujá
2310001;Palhano;Câmara Municipal de Palhano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Palhano
2310100;Palmácia;Câmara Municipal de Palmácia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Palmácia
2310209;Paracuru;Câmara Municipal de Paracuru;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Paracuru
2310258;Paraipaba;Câmara Municipal de Paraipaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Paraipaba
2310308;Parambu;Câmara Municipal de Parambu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Parambu
2310407;Paramoti;Câmara Municipal de Paramoti;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Paramoti
2310506;Pedra Branca;Câmara Municipal de Pedra Branca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pedra Branca
2310605;Penaforte;Câmara Municipal de Penaforte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Penaforte
2310704;Pentecoste;Câmara Municipal de Pentecoste;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pentecoste
2310803;Pereiro;Câmara Municipal de Pereiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pereiro
2310852;Pindoretama;Câmara Municipal de Pindoretama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pindoretama
2310902;Piquet Carneiro;Câmara Municipal de Piquet Carneiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Piquet Carneiro
2310951;Pires Ferreira;Câmara Municipal de Pires Ferreira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Pires Ferreira
2311009;Poranga;Câmara Municipal de Poranga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Poranga
2311108;Porteiras;Câmara Municipal de Porteiras;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Porteiras
2311207;Potengi;Câmara Municipal de Potengi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Potengi
2311231;Potiretama;Câmara Municipal de Potiretama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Potiretama
2311264;Quiterianópolis;Câmara Municipal de Quiterianópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quiterianópolis
2311306;Quixadá;Câmara Municipal de Quixadá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quixadá
2311355;Quixelô;Câmara Municipal de Quixelô;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quixelô
2311405;Quixeramobim;Câmara Municipal de Quixeramobim;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quixeramobim
2311504;Quixeré;Câmara Municipal de Quixeré;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Quixeré
2311603;Redenção;Câmara Municipal de Redenção;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Redenção
2311702;Reriutaba;Câmara Municipal de Reriutaba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Reriutaba
2311801;Russas;Câmara Municipal de Russas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Russas
2311900;Saboeiro;Câmara Municipal de Saboeiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Saboeiro
2311959;Salitre;Câmara Municipal de Salitre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Salitre
2312205;Santa Quitéria;Câmara Municipal de Santa Quitéria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santa Quitéria
2312007;Santana do Acaraú;Câmara Municipal de Santana do Acaraú;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santana do Acaraú
2312106;Santana do Cariri;Câmara Municipal de Santana do Cariri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Santana do Cariri
2312304;São Benedito;Câmara Municipal de São Benedito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Benedito
2312403;São Gonçalo do Amarante;Câmara Municipal de São Gonçalo do Amarante;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Gonçalo do Amarante
2312502;São João do Jaguaribe;Câmara Municipal de São João do Jaguaribe;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São João do Jaguaribe
2312601;São Luís do Curu;Câmara Municipal de São Luís do Curu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de São Luís do Curu
2312700;Senador Pompeu;Câmara Municipal de Senador Pompeu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Senador Pompeu
2312809;Senador Sá;Câmara Municipal de Senador Sá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Senador Sá
2312908;Sobral;Câmara Municipal de Sobral;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Sobral
2313005;Solonópole;Câmara Municipal de Solonópole;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Solonópole
2313104;Tabuleiro do Norte;Câmara Municipal de Tabuleiro do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tabuleiro do Norte
2313203;Tamboril;Câmara Municipal de Tamboril;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;C.M de Tamboril
