cd_cidade;cidade;nome;favorabilidade;importancia;classificacaoAtor;tipoDocumento;tipoAtor;apelido
4311304;Lagoa Vermelha;Prefeitura de Lagoa Vermelha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoa Vermelha
4311254;Lagoão;Prefeitura de Lagoão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lagoão
4311403;Lajeado;Prefeitura de Lajeado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lajeado
4311429;Lajeado do Bugre;Prefeitura de Lajeado do Bugre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lajeado do Bugre
4311502;Lavras do Sul;Prefeitura de Lavras do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lavras do Sul
4311601;Liberato Salzano;Prefeitura de Liberato Salzano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Liberato Salzano
4311627;Lindolfo Collor;Prefeitura de Lindolfo Collor;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Lindolfo Collor
4311643;Linha Nova;Prefeitura de Linha Nova;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Linha Nova
4311718;Maçambará;Prefeitura de Maçambará;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maçambará
4311700;Machadinho;Prefeitura de Machadinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Machadinho
4311734;Mampituba;Prefeitura de Mampituba;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mampituba
4311759;Manoel Viana;Prefeitura de Manoel Viana;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Manoel Viana
4311775;Maquiné;Prefeitura de Maquiné;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maquiné
4311791;Maratá;Prefeitura de Maratá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maratá
4311809;Marau;Prefeitura de Marau;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marau
4311908;Marcelino Ramos;Prefeitura de Marcelino Ramos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marcelino Ramos
4311981;Mariana Pimentel;Prefeitura de Mariana Pimentel;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mariana Pimentel
4312005;Mariano Moro;Prefeitura de Mariano Moro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mariano Moro
4312054;Marques de Souza;Prefeitura de Marques de Souza;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Marques de Souza
4312104;Mata;Prefeitura de Mata;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mata
4312138;Mato Castelhano;Prefeitura de Mato Castelhano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mato Castelhano
4312153;Mato Leitão;Prefeitura de Mato Leitão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mato Leitão
4312179;Mato Queimado;Prefeitura de Mato Queimado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mato Queimado
4312203;Maximiliano de Almeida;Prefeitura de Maximiliano de Almeida;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Maximiliano de Almeida
4312252;Minas do Leão;Prefeitura de Minas do Leão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Minas do Leão
4312302;Miraguaí;Prefeitura de Miraguaí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Miraguaí
4312351;Montauri;Prefeitura de Montauri;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Montauri
4312377;Monte Alegre dos Campos;Prefeitura de Monte Alegre dos Campos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Alegre dos Campos
4312385;Monte Belo do Sul;Prefeitura de Monte Belo do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Monte Belo do Sul
4312401;Montenegro;Prefeitura de Montenegro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Montenegro
4312427;Mormaço;Prefeitura de Mormaço;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mormaço
4312443;Morrinhos do Sul;Prefeitura de Morrinhos do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morrinhos do Sul
4312450;Morro Redondo;Prefeitura de Morro Redondo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morro Redondo
4312476;Morro Reuter;Prefeitura de Morro Reuter;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Morro Reuter
4312500;Mostardas;Prefeitura de Mostardas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Mostardas
4312609;Muçum;Prefeitura de Muçum;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Muçum
4312617;Muitos Capões;Prefeitura de Muitos Capões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Muitos Capões
4312625;Muliterno;Prefeitura de Muliterno;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Muliterno
4312658;Não-Me-Toque;Prefeitura de Não-Me-Toque;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Não-Me-Toque
4312674;Nicolau Vergueiro;Prefeitura de Nicolau Vergueiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nicolau Vergueiro
4312708;Nonoai;Prefeitura de Nonoai;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nonoai
4312757;Nova Alvorada;Prefeitura de Nova Alvorada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Alvorada
4312807;Nova Araçá;Prefeitura de Nova Araçá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Araçá
4312906;Nova Bassano;Prefeitura de Nova Bassano;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Bassano
4312955;Nova Boa Vista;Prefeitura de Nova Boa Vista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Boa Vista
4313003;Nova Bréscia;Prefeitura de Nova Bréscia;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Bréscia
4313011;Nova Candelária;Prefeitura de Nova Candelária;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Candelária
4313037;Nova Esperança do Sul;Prefeitura de Nova Esperança do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Esperança do Sul
4313060;Nova Hartz;Prefeitura de Nova Hartz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Hartz
4313086;Nova Pádua;Prefeitura de Nova Pádua;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Pádua
4313102;Nova Palma;Prefeitura de Nova Palma;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Palma
4313201;Nova Petrópolis;Prefeitura de Nova Petrópolis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Petrópolis
4313300;Nova Prata;Prefeitura de Nova Prata;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Prata
4313334;Nova Ramada;Prefeitura de Nova Ramada;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Ramada
4313359;Nova Roma do Sul;Prefeitura de Nova Roma do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Roma do Sul
4313375;Nova Santa Rita;Prefeitura de Nova Santa Rita;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Nova Santa Rita
4313490;Novo Barreiro;Prefeitura de Novo Barreiro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Barreiro
4313391;Novo Cabrais;Prefeitura de Novo Cabrais;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Cabrais
4313409;Novo Hamburgo;Prefeitura de Novo Hamburgo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Hamburgo
4313425;Novo Machado;Prefeitura de Novo Machado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Machado
4313441;Novo Tiradentes;Prefeitura de Novo Tiradentes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Tiradentes
4313466;Novo Xingu;Prefeitura de Novo Xingu;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Novo Xingu
4313508;Osório;Prefeitura de Osório;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Osório
4313607;Paim Filho;Prefeitura de Paim Filho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paim Filho
4313656;Palmares do Sul;Prefeitura de Palmares do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Palmares do Sul
4313706;Palmeira das Missões;Prefeitura de Palmeira das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Palmeira das Missões
4313805;Palmitinho;Prefeitura de Palmitinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Palmitinho
4313904;Panambi;Prefeitura de Panambi;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Panambi
4313953;Pantano Grande;Prefeitura de Pantano Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pantano Grande
4314001;Paraí;Prefeitura de Paraí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paraí
4314027;Paraíso do Sul;Prefeitura de Paraíso do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paraíso do Sul
4314035;Pareci Novo;Prefeitura de Pareci Novo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pareci Novo
4314050;Parobé;Prefeitura de Parobé;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Parobé
4314068;Passa Sete;Prefeitura de Passa Sete;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passa Sete
4314076;Passo do Sobrado;Prefeitura de Passo do Sobrado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passo do Sobrado
4314100;Passo Fundo;Prefeitura de Passo Fundo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Passo Fundo
4314134;Paulo Bento;Prefeitura de Paulo Bento;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paulo Bento
4314159;Paverama;Prefeitura de Paverama;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Paverama
4314175;Pedras Altas;Prefeitura de Pedras Altas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedras Altas
4314209;Pedro Osório;Prefeitura de Pedro Osório;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pedro Osório
4314308;Pejuçara;Prefeitura de Pejuçara;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pejuçara
4314407;Pelotas;Prefeitura de Pelotas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pelotas
4314423;Picada Café;Prefeitura de Picada Café;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Picada Café
4314456;Pinhal;Prefeitura de Pinhal;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinhal
4314464;Pinhal da Serra;Prefeitura de Pinhal da Serra;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinhal da Serra
4314472;Pinhal Grande;Prefeitura de Pinhal Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinhal Grande
4314498;Pinheirinho do Vale;Prefeitura de Pinheirinho do Vale;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinheirinho do Vale
4314506;Pinheiro Machado;Prefeitura de Pinheiro Machado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinheiro Machado
4314548;Pinto Bandeira;Prefeitura de Pinto Bandeira;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pinto Bandeira
4314555;Pirapó;Prefeitura de Pirapó;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pirapó
4314605;Piratini;Prefeitura de Piratini;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Piratini
4314704;Planalto;Prefeitura de Planalto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Planalto
4314753;Poço das Antas;Prefeitura de Poço das Antas;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Poço das Antas
4314779;Pontão;Prefeitura de Pontão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pontão
4314787;Ponte Preta;Prefeitura de Ponte Preta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ponte Preta
4314803;Portão;Prefeitura de Portão;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Portão
4314902;Porto Alegre;Prefeitura de Porto Alegre;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Porto Alegre
4315008;Porto Lucena;Prefeitura de Porto Lucena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Porto Lucena
4315057;Porto Mauá;Prefeitura de Porto Mauá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Porto Mauá
4315073;Porto Vera Cruz;Prefeitura de Porto Vera Cruz;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Porto Vera Cruz
4315107;Porto Xavier;Prefeitura de Porto Xavier;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Porto Xavier
4315131;Pouso Novo;Prefeitura de Pouso Novo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Pouso Novo
4315149;Presidente Lucena;Prefeitura de Presidente Lucena;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Presidente Lucena
4315156;Progresso;Prefeitura de Progresso;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Progresso
4315172;Protásio Alves;Prefeitura de Protásio Alves;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Protásio Alves
4315206;Putinga;Prefeitura de Putinga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Putinga
4315305;Quaraí;Prefeitura de Quaraí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Quaraí
4315313;Quatro Irmãos;Prefeitura de Quatro Irmãos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Quatro Irmãos
4315321;Quevedos;Prefeitura de Quevedos;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Quevedos
4315354;Quinze de Novembro;Prefeitura de Quinze de Novembro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Quinze de Novembro
4315404;Redentora;Prefeitura de Redentora;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Redentora
4315453;Relvado;Prefeitura de Relvado;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Relvado
4315503;Restinga Sêca;Prefeitura de Restinga Sêca;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Restinga Sêca
4315552;Rio dos Índios;Prefeitura de Rio dos Índios;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rio dos Índios
4315602;Rio Grande;Prefeitura de Rio Grande;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rio Grande
4315701;Rio Pardo;Prefeitura de Rio Pardo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rio Pardo
4315750;Riozinho;Prefeitura de Riozinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Riozinho
4315800;Roca Sales;Prefeitura de Roca Sales;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Roca Sales
4315909;Rodeio Bonito;Prefeitura de Rodeio Bonito;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rodeio Bonito
4315958;Rolador;Prefeitura de Rolador;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rolador
4316006;Rolante;Prefeitura de Rolante;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rolante
4316105;Ronda Alta;Prefeitura de Ronda Alta;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Ronda Alta
4316204;Rondinha;Prefeitura de Rondinha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rondinha
4316303;Roque Gonzales;Prefeitura de Roque Gonzales;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Roque Gonzales
4316402;Rosário do Sul;Prefeitura de Rosário do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Rosário do Sul
4316428;Sagrada Família;Prefeitura de Sagrada Família;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Sagrada Família
4316436;Saldanha Marinho;Prefeitura de Saldanha Marinho;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Saldanha Marinho
4316451;Salto do Jacuí;Prefeitura de Salto do Jacuí;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Salto do Jacuí
4316477;Salvador das Missões;Prefeitura de Salvador das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Salvador das Missões
4316501;Salvador do Sul;Prefeitura de Salvador do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Salvador do Sul
4316600;Sananduva;Prefeitura de Sananduva;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Sananduva
4316709;Santa Bárbara do Sul;Prefeitura de Santa Bárbara do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Bárbara do Sul
4316733;Santa Cecília do Sul;Prefeitura de Santa Cecília do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Cecília do Sul
4316758;Santa Clara do Sul;Prefeitura de Santa Clara do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Clara do Sul
4316808;Santa Cruz do Sul;Prefeitura de Santa Cruz do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Cruz do Sul
4316972;Santa Margarida do Sul;Prefeitura de Santa Margarida do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Margarida do Sul
4316907;Santa Maria;Prefeitura de Santa Maria;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Maria
4316956;Santa Maria do Herval;Prefeitura de Santa Maria do Herval;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Maria do Herval
4317202;Santa Rosa;Prefeitura de Santa Rosa;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Rosa
4317251;Santa Tereza;Prefeitura de Santa Tereza;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Tereza
4317301;Santa Vitória do Palmar;Prefeitura de Santa Vitória do Palmar;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santa Vitória do Palmar
4317004;Santana da Boa Vista;Prefeitura de Santana da Boa Vista;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santana da Boa Vista
4317103;Sant'Ana do Livramento;Prefeitura de Sant'Ana do Livramento;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Sant'Ana do Livramento
4317400;Santiago;Prefeitura de Santiago;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santiago
4317509;Santo Ângelo;Prefeitura de Santo Ângelo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Ângelo
4317608;Santo Antônio da Patrulha;Prefeitura de Santo Antônio da Patrulha;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Antônio da Patrulha
4317707;Santo Antônio das Missões;Prefeitura de Santo Antônio das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Antônio das Missões
4317558;Santo Antônio do Palma;Prefeitura de Santo Antônio do Palma;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Antônio do Palma
4317756;Santo Antônio do Planalto;Prefeitura de Santo Antônio do Planalto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Antônio do Planalto
4317806;Santo Augusto;Prefeitura de Santo Augusto;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Augusto
4317905;Santo Cristo;Prefeitura de Santo Cristo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Cristo
4317954;Santo Expedito do Sul;Prefeitura de Santo Expedito do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de Santo Expedito do Sul
4318002;São Borja;Prefeitura de São Borja;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Borja
4318051;São Domingos do Sul;Prefeitura de São Domingos do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Domingos do Sul
4318101;São Francisco de Assis;Prefeitura de São Francisco de Assis;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Francisco de Assis
4318200;São Francisco de Paula;Prefeitura de São Francisco de Paula;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Francisco de Paula
4318309;São Gabriel;Prefeitura de São Gabriel;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Gabriel
4318408;São Jerônimo;Prefeitura de São Jerônimo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Jerônimo
4318424;São João da Urtiga;Prefeitura de São João da Urtiga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São João da Urtiga
4318432;São João do Polêsine;Prefeitura de São João do Polêsine;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São João do Polêsine
4318440;São Jorge;Prefeitura de São Jorge;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Jorge
4318457;São José das Missões;Prefeitura de São José das Missões;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José das Missões
4318465;São José do Herval;Prefeitura de São José do Herval;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Herval
4318481;São José do Hortêncio;Prefeitura de São José do Hortêncio;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Hortêncio
4318499;São José do Inhacorá;Prefeitura de São José do Inhacorá;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Inhacorá
4318507;São José do Norte;Prefeitura de São José do Norte;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Norte
4318606;São José do Ouro;Prefeitura de São José do Ouro;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Ouro
4318614;São José do Sul;Prefeitura de São José do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José do Sul
4318622;São José dos Ausentes;Prefeitura de São José dos Ausentes;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São José dos Ausentes
4318705;São Leopoldo;Prefeitura de São Leopoldo;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Leopoldo
4318804;São Lourenço do Sul;Prefeitura de São Lourenço do Sul;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Lourenço do Sul
4318903;São Luiz Gonzaga;Prefeitura de São Luiz Gonzaga;NEUTRO;ALTA;PODER PÚBLICO;CNPJ;PESSOA_JURIDICA;P. de São Luiz Gonzaga
